cod_jugador,nombre,cod_equipo,pierna,altura,pais,codigo_fifa
15476,Samba Koné,357,Right,"185cm / 6'1""",Côte d'Ivoire,73513
15477,Katia Kouyate,629,Left,"183cm / 6'0""",England,72697
15478,Jan Krzywański,372,Right,"189cm / 6'2""",Poland,276354
15479,Rohit Kumar,444,Right,"183cm / 6'0""",India,248308
15480,Bleon Kurtulus,599,Right,"181cm / 5'11""",Sweden,71729
15481,Hugo Lambotte,396,Right,"180cm / 5'11""",Belgium,73924
15482,Jerry Lawrence,606,Right,"177cm / 5'10""",England,271129
15483,Lee Dong Won,279,Right,"180cm / 5'11""",Korea Republic,274432
15484,Liang Shaowen,505,Left,"187cm / 6'2""",China PR,253738
15485,Liao Lei,505,Left,"180cm / 5'11""",China PR,269124
15486,Lim Yoo Seok,279,Left,"190cm / 6'3""",Korea Republic,274428
15487,Alex Lindelöv,639,Right,"183cm / 6'0""",Sweden,70094
15488,Ben Lloyd,352,Left,"175cm / 5'9""",Wales,270065
15489,Francely Lomboto,605,Left,"196cm / 6'5""",Republic of Ireland,71137
15490,Layton Love,294,Right,"193cm / 6'4""",England,278959
15491,Favian Loyola,125,Left,"178cm / 5'10""",United States,272756
15492,Ma Sheng,505,Right,"183cm / 6'0""",China PR,273646
15493,Owen Mason,528,Right,"198cm / 6'6""",Republic of Ireland,264851
15494,Sebastian Holm Mathisen,631,Left,"177cm / 5'10""",Norway,271353
15495,Abdullah Matuq,35,Right,"175cm / 5'9""",Saudi Arabia,264458
15496,Benjamin Mazzeo,322,Right,"174cm / 5'9""",Australia,279198
15497,Law McCabe,330,Right,"173cm / 5'8""",England,279251
15498,Ciaran McGuckin,489,Right,"188cm / 6'2""",Northern Ireland,273979
15499,Samik Mitra,574,Right,"185cm / 6'1""",India,258556
15500,Liam Möller,590,Right,"174cm / 5'9""",Finland,275331
15501,Isaac Moore,233,Right,"186cm / 6'1""",England,277271
15502,Devendra Murgaonkar,540,Right,"167cm / 5'6""",India,259137
15503,Mathias Bakken Myklebust,520,Left,"180cm / 5'11""",Norway,71860
15504,Mamour Ndiaye,504,Right,"190cm / 6'3""",Senegal,72672
15505,Kitt Nelson,295,Right,"171cm / 5'7""",England,277315
15506,Alexander Nielsen,599,Right,"186cm / 6'1""",Sweden,278586
15507,Niu Ziyi,347,Right,"183cm / 6'0""",China PR,261905
15508,Matthew O'Brien,655,Right,"178cm / 5'10""",Republic of Ireland,261667
15509,Conor O'Keeffe,605,Right,"184cm / 6'0""",Republic of Ireland,206473
15510,Oh Hoo Sung,421,Right,"173cm / 5'8""",Korea Republic,252644
15511,Nicolas Ortegel,276,Right,"193cm / 6'4""",Germany,274989
15512,William Osnes-Ringen,619,Right,"178cm / 5'10""",Norway,71070
15513,Sander Østraat,619,Right,"191cm / 6'3""",Norway,273615
15514,Sahil Panwar,553,Left,"179cm / 5'10""",India,248305
15515,Park Kyung Bae,509,Right,"182cm / 6'0""",Korea Republic,255497
15516,Harry Politidis,322,Left,"175cm / 5'9""",Australia,278233
15517,Nicolas Popescu,440,Right,"187cm / 6'2""",Romania,248679
15518,Leander Popp,375,Right,"180cm / 5'11""",Germany,70092
15519,Qian Yumiao,344,Right,"180cm / 5'11""",China PR,241622
15520,Abdul Rabeeh,657,Right,"169cm / 5'7""",India,263058
15521,Iustin Răducan,569,Right,"174cm / 5'9""",Romania,276344
15522,Jeremy Rafanello,201,Right,"185cm / 6'1""",United States,261333
15523,Brooklyn Raines,120,Right,"172cm / 5'8""",United States,269005
15524,Hmingthanmawia Ralte,553,Right,"178cm / 5'10""",India,254092
15525,Jayesh Rane,553,Right,"175cm / 5'9""",India,248252
15526,Sumit Rathi,491,Left,"176cm / 5'9""",India,254475
15527,Magnus Rugland Ree,343,Right,"183cm / 6'0""",Norway,268413
15528,Justin Reynolds,169,Right,"175cm / 5'9""",United States,277619
15529,Ludvig Richtnér,398,Right,"185cm / 6'1""",Sweden,71308
15530,Brian Romero,243,Right,"170cm / 5'7""",United States,271151
15531,Raul Rotund,535,Right,"175cm / 5'9""",Romania,72979
15532,Maxime Rouiller,357,Right,"187cm / 6'2""",Switzerland,73190
15533,Alan Rybak,376,Right,"175cm / 5'9""",Poland,277122
15534,Yannis Ryter,236,Right,"180cm / 5'11""",Switzerland,279671
15535,Sai Sachdev,178,Right,"185cm / 6'1""",England,272334
15536,Matteo Salamon,252,Right,"193cm / 6'4""",Brazil,70024
15537,Lucas Salinas,523,Right,"180cm / 5'11""",Bolivia,71644
15538,Ture Sandberg,378,Right,"180cm / 5'11""",Sweden,278592
15539,Hayden Sargis,247,Left,"183cm / 6'0""",United States,266857
15540,Matthew Scarcella,634,Right,"177cm / 5'10""",Australia,274518
15541,Elias Scherf,442,Right,"186cm / 6'1""",Austria,73608
15542,Christian Schmidt,506,Right,"189cm / 6'2""",Germany,271212
15543,Laurent Seji,429,Right,"190cm / 6'3""",Switzerland,73193
15544,Parag Shrivas,384,Right,"180cm / 5'11""",India,256304
15545,Jiteshwor Singh,574,Right,"174cm / 5'9""",India,269671
15546,Samuel Skree Skjeldal,499,Left,"183cm / 6'0""",Norway,277062
15547,Declan Skura,508,Right,"188cm / 6'2""",England,276385
15548,Harrison Sohna,646,Right,"178cm / 5'10""",England,265418
15549,Christ Souanga,383,Left,"180cm / 5'11""",Belgium,73918
15550,Michael Spellman,651,Left,"185cm / 6'1""",England,73308
15551,Sanjeev Stalin,553,Left,"166cm / 5'5""",India,262047
15552,Sun Guoliang,292,Right,"182cm / 6'0""",China PR,273641
15553,Luke Supyk,531,Right,"181cm / 5'11""",New Zealand,278249
15554,Sachin Suresh,554,Right,"184cm / 6'0""",India,265457
15555,Sima Suso,349,Left,"190cm / 6'3""",Germany,278834
15556,Tang Chuang,312,Right,"188cm / 6'2""",China PR,275319
15557,Frankie Terry,584,Left,"183cm / 6'0""",England,262028
15558,Rejan Thaçi,357,Left,"181cm / 5'11""",Kosovo,73284
15559,Andreas Tomaselli,538,Right,"185cm / 6'1""",Denmark,276521
15560,Luis Toomey,339,Right,"179cm / 5'10""",New Zealand,268459
15561,Jonas Torsvik,453,Left,"179cm / 5'10""",Norway,276251
15562,Seydou Traoré,315,Right,"185cm / 6'1""",Côte d'Ivoire,276679
15563,Holden Trent,201,Right,"188cm / 6'2""",United States,273942
15564,David Tufekcic,642,Left,"176cm / 5'9""",Norway,275490
15565,Melker Uppenberg,398,Right,"194cm / 6'4""",Sweden,274957
15566,Xavier Valdez,120,Right,"198cm / 6'6""",Dominican Republic,272887
15567,Felipe Valencia,9,Right,"175cm / 5'9""",United States,260940
15568,Isak Vanlalruatfela,444,Right,"172cm / 5'8""",India,256994
15569,Justin Vidic,634,Right,"187cm / 6'2""",Australia,279501
15570,Roko Vukušić,360,Right,"188cm / 6'2""",Croatia,277834
15571,Jamie Walker,654,Left,"187cm / 6'2""",Scotland,71136
15572,James Wilson,232,Right,"170cm / 5'7""",Scotland,278600
15573,Wu Wei,221,Right,"185cm / 6'1""",China PR,233945
15574,Emirhan Yiğit,265,Right,"173cm / 5'8""",Turkey,277745
15575,Rhys Youlley,395,Right,"184cm / 6'0""",Australia,272461
15576,Isak Hagen Aalberg,642,Left,"191cm / 6'3""",Norway,269756
15577,Merdanjan Abduklim,354,Right,"184cm / 6'0""",China PR,71448
15578,Johan Persson Åhstedt,587,Left,"180cm / 5'11""",Sweden,272711
15579,Matai Akinmboni,247,Left,"190cm / 6'3""",United States,271756
15580,Adnan Aktaş,265,Left,"174cm / 5'9""",Turkey,277743
15581,Furkan Onur Akyüz,37,Right,"191cm / 6'3""",Turkey,278026
15582,Rayan Al Bloushi,596,Right,"177cm / 5'10""",Saudi Arabia,261881
15583,Leander Næss Alvheim,642,Right,"193cm / 6'4""",Norway,269757
15584,Sebastian Anderson,284,Right,"175cm / 5'9""",United States,248567
15585,Joel Anker,615,Right,"168cm / 5'6""",England,276056
15586,Arhan,385,Left,"172cm / 5'8""",Indonesia,70421
15587,Leon Augustine,529,Right,"166cm / 5'5""",India,256305
15588,Luca Nicolae Banu,440,Right,"178cm / 5'10""",Romania,271989
15589,Mohamed Bawa,643,Right,"177cm / 5'10""",Sweden,70312
15590,Adam Beaudry,284,Right,"188cm / 6'2""",United States,70142
15591,Stephen Bolma,378,Right,"178cm / 5'10""",Ghana,273949
15592,Federico Bonini,365,Left,"185cm / 6'1""",Italy,254094
15593,Matt Boylan,607,Right,"185cm / 6'1""",Republic of Ireland,264475
15594,Noah Brdar,472,Right,"190cm / 6'3""",Germany,276993
15595,Isak Brusberg,287,Right,"188cm / 6'2""",Sweden,278582
15596,Andrew Buah,604,Right,"188cm / 6'2""",England,72218
15597,Quincy Butler,522,Right,"175cm / 5'9""",United States,73209
15598,Noel Caliskan,108,Right,"180cm / 5'11""",Germany,275645
15599,Pietro Candelari,338,Right,"178cm / 5'10""",Italy,278301
15600,Antonio Carrera,142,Right,"190cm / 6'3""",United States,267802
15601,Victor Cespedes,468,Right,"176cm / 5'9""",Paraguay,70322
15602,Choi Kang Min,219,Right,"176cm / 5'9""",Korea Republic,71317
15603,Benjamin Clemmensen,434,Right,"192cm / 6'4""",Denmark,73880
15604,Charlie Cummins,558,Right,"188cm / 6'2""",Republic of Ireland,74164
15605,James Dadge,548,Right,"188cm / 6'2""",England,272444
15606,Rakshit Dagar,493,Right,"185cm / 6'1""",India,271239
15607,John Paul Dembe,287,Right,"191cm / 6'3""",Uganda,276769
15608,Julien Devriendt,507,Right,"191cm / 6'3""",Belgium,72643
15609,Jaden Dixon,249,Right,"180cm / 5'11""",England,278828
15610,Dong Hang,382,Right,"185cm / 6'1""",China PR,279550
15611,Justin Duda,358,Right,"193cm / 6'4""",Germany,276361
15612,Sean Dulic,568,Right,"187cm / 6'2""",Germany,73089
15613,Herbert Endeley,142,Right,"178cm / 5'10""",United States,274581
15614,Connor Evans,653,Right,"180cm / 5'11""",Wales,266652
15615,David Ezeh,324,Right,"187cm / 6'2""",Finland,275184
15616,Sonny Finch,615,Right,"180cm / 5'11""",England,271311
15617,Baran Ali Gezek,362,Right,"170cm / 5'7""",Turkey,274548
15618,Luey Giles,253,Left,"176cm / 5'9""",Wales,72044
15619,Alex Giles,628,Right,"188cm / 6'2""",England,277046
15620,Alf Lukas Noel Grønneberg,631,Right,"184cm / 6'0""",Norway,275000
15621,Daníel Tristan Guðjohnsen,310,Right,"188cm / 6'2""",Iceland,275062
15622,Zac Hadi,611,Right,"196cm / 6'5""",England,73736
15623,Bret Halsey,59,Right,"175cm / 5'9""",United States,261232
15624,Han Ji Yul,291,Right,"193cm / 6'4""",Korea Republic,266785
15625,Han Sang Gyu,385,Right,"190cm / 6'3""",Korea Republic,71193
15626,Semboi Haokip,493,Right,"181cm / 5'11""",India,248273
15627,Nathan Harness,615,Right,"185cm / 6'1""",England,255054
15628,Elias Kringberg Haug,504,Right,"185cm / 6'1""",Norway,271077
15629,Stuart Hawkins,186,Right,"189cm / 6'2""",United States,278151
15630,He Longhai,354,Right,"171cm / 5'7""",China PR,261929
15631,Hannes Hermann,266,Right,"189cm / 6'2""",Germany,73554
15632,Lalrinliana Hnamte,574,Right,"178cm / 5'10""",India,265454
15633,Bailey Hobson,576,Right,"179cm / 5'10""",England,72583
15634,Hong Jae Seok,401,Right,"188cm / 6'2""",Korea Republic,71315
15635,Harry Ibbitson,611,Right,"185cm / 6'1""",England,73737
15636,Brooklyn Ilunga,615,Left,"177cm / 5'10""",England,262133
15637,Joshua Inserra,461,Right,"180cm / 5'11""",Australia,276622
15638,Mohammed Irshad,656,Right,"176cm / 5'9""",India,259741
15639,Aaron James,449,Right,"183cm / 6'0""",England,271854
15640,Rony Jansson,582,Right,"183cm / 6'0""",Finland,269789
15641,Sigge Jansson,287,Right,"184cm / 6'0""",Sweden,275283
15642,Bartłomiej Jelonek,539,Right,"185cm / 6'1""",Poland,271094
15643,Malachi Jones,329,Left,"178cm / 5'10""",Sierra Leone,70444
15644,Adam Kardaś,602,Right,"180cm / 5'11""",Poland,72587
15645,Jonas Karner,442,Right,"175cm / 5'9""",Austria,73187
15646,Alby Kelly-Heald,531,Right,"196cm / 6'5""",New Zealand,279014
15647,Imran Khan,493,Right,"170cm / 5'7""",India,261425
15648,Kim Jeong Hyun,291,Right,"176cm / 5'9""",Korea Republic,266394
15649,Kim Hyeon Woo,401,Right,"180cm / 5'11""",Korea Republic,263372
15650,Kim Min Young,291,Right,"178cm / 5'10""",Korea Republic,70642
15651,Kim Young Jun,291,Right,"184cm / 6'0""",Korea Republic,272843
15652,Jakub Kolan,447,Right,"177cm / 5'10""",Poland,73490
15653,Niilo Kujasalo,590,Left,"182cm / 6'0""",Finland,71945
15654,Patryk Kusztal,447,Right,"176cm / 5'9""",Poland,265631
15655,Mikkel Ladefoged,603,Right,"201cm / 6'7""",Denmark,73503
15656,Lee Gyeong Min,385,Right,"190cm / 6'3""",Korea Republic,71197
15657,Lee Jae Hun,385,Right,"190cm / 6'3""",Korea Republic,71192
15658,Lim Hyeong Jin,332,Right,"190cm / 6'3""",Korea Republic,273799
15659,Piotr Liszewski,539,Right,"184cm / 6'0""",Poland,273857
15660,Liu Bin,347,Left,"185cm / 6'1""",China PR,243099
15661,Rafał Mamla,588,Right,"195cm / 6'5""",Poland,277330
15662,Saurav Mandal,554,Right,"175cm / 5'9""",India,270630
15663,Alfie Marriott,341,Right,"187cm / 6'2""",England,277366
15664,Ben McCrystal,487,Left,"180cm / 5'11""",Scotland,277638
15665,Denechandra Meitei,529,Left,"175cm / 5'9""",India,257894
15666,Melroy Melwin Assisi,529,Right,"185cm / 6'1""",India,265565
15667,Hira Mondal,413,Left,"167cm / 5'6""",India,264486
15668,Kelsey Mooney,652,Right,"176cm / 5'9""",England,241438
15669,David Mutter,557,Right,"182cm / 6'0""",Germany,72983
15670,Jake Najdovski,545,Right,"170cm / 5'7""",Australia,270120
15671,Muhammed Nemil,540,Right,"168cm / 5'6""",India,264599
15672,James Nieuwenhuizen,322,Right,"186cm / 6'1""",Australia,264057
15673,Ben Nink,472,Right,"186cm / 6'1""",Germany,279657
15674,Cory O'Sullivan,536,Left,"173cm / 5'8""",Republic of Ireland,277852
15675,Igor Orlikowski,447,Right,"180cm / 5'11""",Poland,277034
15676,Park Ju Yeong,401,Right,"187cm / 6'2""",Korea Republic,71328
15677,Park Jun Beom,380,Right,"183cm / 6'0""",Korea Republic,266316
15678,Sydie Peck,178,Right,"173cm / 5'8""",Wales,279572
15679,Fabian Pekruhl,598,Right,"193cm / 6'4""",Germany,274489
15680,Storm Bugge Pettersen,631,Right,"182cm / 6'0""",Norway,278702
15681,Arran Pettifer,607,Right,"177cm / 5'10""",England,265698
15682,Kayden Pierre,390,Right,"175cm / 5'9""",United States,262099
15683,Diego Alonso Plaza,408,Right,"167cm / 5'6""",Chile,71716
15684,Florian Pruhs,427,Right,"190cm / 6'3""",Germany,276408
15685,Mobashir Rahman,493,Right,"172cm / 5'8""",India,248318
15686,Mohamad Rakip,413,Right,"173cm / 5'8""",India,247631
15687,Waylon Renecke,269,Left,"185cm / 6'1""",South Africa,276532
15688,Chris Rindov,390,Right,"187cm / 6'2""",United States,274267
15689,Alex Robinson,371,Right,"183cm / 6'0""",Australia,276845
15690,Lalchhanhima Sailo,657,Right,"165cm / 5'5""",India,278054
15691,Alex Saji,657,Right,"183cm / 6'0""",India,270742
15692,Ronnie Sandford,615,Left,"186cm / 6'1""",England,266371
15693,Phoenix Scholtz,615,Right,"178cm / 5'10""",Northern Ireland,277533
15694,Sha Yibo,366,Right,"185cm / 6'1""",China PR,273007
15695,Lara Sharma,540,Right,"195cm / 6'5""",India,260146
15696,Matt Sheridan,531,Right,"181cm / 5'11""",New Zealand,279201
15697,Shin Min Ha,509,Right,"186cm / 6'1""",Korea Republic,71103
15698,Rio Shipston,351,Right,"174cm / 5'9""",England,272702
15699,Almoatasim Siddiq,21,Left,"167cm / 5'6""",Saudi Arabia,271310
15700,Huidrom Singh,554,Left,"182cm / 6'0""",India,264499
15701,Isak Sjong,162,Right,"185cm / 6'1""",Norway,279929
15702,Gabriel Sloane-Rodrigues,531,Right,"176cm / 5'9""",New Zealand,70066
15703,Tobias Sommer,603,Right,"181cm / 5'11""",Denmark,256847
15704,Song Chang Seok,279,Right,"183cm / 6'0""",Korea Republic,266766
15705,Patryk Szczuka,515,Right,"189cm / 6'2""",Poland,72590
15706,Tao Qianglong,416,Right,"172cm / 5'8""",China PR,248376
15707,Sahil Tavora,540,Right,"169cm / 5'7""",India,253697
15708,Oscar Thorn,584,Right,"185cm / 6'1""",England,274742
15709,Jackson Travis,284,Left,"172cm / 5'8""",United States,271055
15710,Piotr Urbanski,539,Right,"190cm / 6'3""",Poland,279083
15711,Muhammed Uvais Moyikkal,493,Left,"182cm / 6'0""",India,271240
15712,Kamiel Van de Perre,166,Right,"181cm / 5'11""",Belgium,251247
15713,Håkon Volden,394,Right,"194cm / 6'4""",Norway,71868
15714,Ludwig Vraa-Jensen,235,Right,"187cm / 6'2""",Denmark,73292
15715,Gabe Wadsworth,611,Right,"180cm / 5'11""",England,73738
15716,Elis Wahl,639,Right,"186cm / 6'1""",Sweden,70080
15717,Wang Zhenghao,344,Right,"181cm / 5'11""",China PR,250989
15718,Wang Jinshuai,347,Right,"188cm / 6'2""",China PR,261984
15719,Harry Whitwell,294,Right,"180cm / 5'11""",England,278998
15720,Theo Williams,617,Right,"175cm / 5'9""",England,277994
15721,Thomas Williams,125,Left,"191cm / 6'3""",United States,263237
15722,Kyrell Wilson,352,Right,"175cm / 5'9""",England,272617
15723,Vishal Yadav,493,Right,"183cm / 6'0""",India,259488
15724,Deniz Zeitler,483,Right,"180cm / 5'11""",Germany,279116
15725,Emmanuel Agyemang,403,Right,"180cm / 5'11""",Ghana,73610
15726,Filip Åkesson Linderoth,587,Right,"184cm / 6'0""",Sweden,275605
15727,Meshal Al Alaeli,215,Left,"176cm / 5'9""",Saudi Arabia,277316
15728,Nasser Al Bishi,596,Right,"175cm / 5'9""",Saudi Arabia,269894
15729,Azzam Al Bishi,215,Left,"182cm / 6'0""",Saudi Arabia,269685
15730,Mohammed Al Dawsari,116,Right,"179cm / 5'10""",Saudi Arabia,271328
15731,Rakan Al Dawsari,264,Right,"175cm / 5'9""",Saudi Arabia,272888
15732,Rakan Al Najjar,333,Right,"189cm / 6'2""",Saudi Arabia,245435
15733,Rayan Al Qahtani,149,Left,"174cm / 5'9""",Saudi Arabia,264264
15734,Abdullah Al Qahtani,264,Right,"170cm / 5'7""",Saudi Arabia,276810
15735,Wilmer Andersson,582,Right,"180cm / 5'11""",Sweden,278604
15736,Wahengbam Angousana,656,Right,"170cm / 5'7""",India,259738
15737,Gbemi Arubi,653,Right,"183cm / 6'0""",Republic of Ireland,268103
15738,Max Bardell,409,Right,"183cm / 6'0""",England,263915
15739,Alexis Barrionuevo,610,Right,"178cm / 5'10""",Bolivia,71787
15740,Rhys Bartley,607,Right,"183cm / 6'0""",Republic of Ireland,276749
15741,Namgyal Bhutia,384,Right,"173cm / 5'8""",India,259764
15742,Mads Bomholt,524,Right,"174cm / 5'9""",Denmark,73126
15743,Zac Bowling,634,Right,"180cm / 5'11""",Australia,277550
15744,Andy Breuer,616,Right,"172cm / 5'8""",Germany,270839
15745,Jaxon Brown,627,Right,"178cm / 5'10""",England,277534
15746,Killian Cailloce,655,Right,"186cm / 6'1""",Republic of Ireland,70521
15747,Ted Cann,294,Left,"188cm / 6'2""",England,263907
15748,Fin Cartwright,330,Right,"185cm / 6'1""",England,279253
15749,Chen Yuhao,354,Right,"175cm / 5'9""",China PR,252517
15750,Owen Cochrane,563,Right,"180cm / 5'11""",England,266019
15751,Gian Marco Crespi,338,Right,"189cm / 6'2""",Italy,258918
15752,Raoul Cristea,597,Right,"178cm / 5'10""",Romania,73264
15753,Aaren D'Silva,657,Right,"185cm / 6'1""",India,259218
15754,Riccardo Di Trolio,233,Right,"186cm / 6'1""",England,277712
15755,Cristóbal Dorador,408,Right,"186cm / 6'1""",Chile,71718
15756,Emin Durakovic,322,Left,"175cm / 5'9""",Australia,274526
15757,Callum Edwards,449,Right,"179cm / 5'10""",England,73942
15758,Eom Seung Min,380,Right,"181cm / 5'11""",Korea Republic,266269
15759,Emad Fadda,25,Right,"181cm / 5'11""",Saudi Arabia,245269
15760,Hugo Fagerberg,587,Left,"186cm / 6'1""",Sweden,268938
15761,Danish Farooq Bhat,554,Right,"185cm / 6'1""",India,263683
15762,Alex Ferguson,487,Right,"175cm / 5'9""",Scotland,260181
15763,CJ Fodrey,138,Left,"188cm / 6'2""",United States,274107
15764,Isaiah Foster,59,Left,"180cm / 5'11""",United States,274541
15765,Alexander Freeman,125,Right,"188cm / 6'2""",United States,267920
15766,Gang Min Seong,385,Right,"180cm / 5'11""",Korea Republic,277535
15767,Matteo Godfroid,248,Right,"190cm / 6'3""",Belgium,257210
15768,Almar Gjerd Grindhaug,520,Right,"180cm / 5'11""",Norway,278820
15769,Lind Hajdari,442,Right,"176cm / 5'9""",Austria,277028
15770,Liam Hall,449,Right,"191cm / 6'3""",England,277898
15771,Taiga Harper,485,Right,"184cm / 6'0""",Australia,69972
15772,Nawaf Hawsawi,596,Left,"175cm / 5'9""",Saudi Arabia,269697
15773,He Yiran,292,Right,"184cm / 6'0""",China PR,268930
15774,Alejandro Hidalgo,438,Right,"179cm / 5'10""",Chile,71935
15775,Hu Hetao,312,Left,"173cm / 5'8""",China PR,269476
15776,Huang Zhouxin,416,Right,"189cm / 6'2""",China PR,275667
15777,Freddie Issaka,296,Right,"177cm / 5'10""",Wales,268606
15778,Ed James,558,Right,"185cm / 6'1""",Wales,272347
15779,Jeong Myeong Je,278,Right,"192cm / 6'4""",Korea Republic,261074
15780,Jiang Wenhao,292,Left,"176cm / 5'9""",China PR,261887
15781,Will Johnson,617,Right,"183cm / 6'0""",England,279856
15782,Jung Yoon Seo,291,Right,"193cm / 6'4""",Korea Republic,274413
15783,Kang Seong Hyeok,199,Right,"185cm / 6'1""",Korea Republic,70764
15784,Johan Kenneryd,542,Right,"195cm / 6'5""",Sweden,269621
15785,Eoin Kenny,654,Right,"178cm / 5'10""",Republic of Ireland,274826
15786,Mourad Khodari,215,Left,"171cm / 5'7""",Saudi Arabia,275568
15787,Tom King,646,Right,"170cm / 5'7""",England,277860
15788,Patrik Kis,463,Right,"187cm / 6'2""",Romania,73647
15789,Sota Kitahara,186,Right,"175cm / 5'9""",United States,272663
15790,Erik Kojzek,403,Right,"183cm / 6'0""",Slovenia,73952
15791,Wiktor Koptas,580,Right,"188cm / 6'2""",Poland,278972
15792,Kwon Chang Hoon,380,Left,"174cm / 5'9""",Korea Republic,211927
15793,Daniel Lalhlimpuia,553,Right,"177cm / 5'10""",India,236452
15794,Freddy Lallawmawma,554,Right,"171cm / 5'7""",India,278041
15795,Alex Lankshear,551,Left,"177cm / 5'10""",England,277380
15796,Dylan Lawlor,253,Right,"182cm / 6'0""",Wales,72046
15797,Lee Seung Joon,218,Right,"174cm / 5'9""",Korea Republic,273789
15798,Mihăiță Lemnaru,633,Right,"178cm / 5'10""",Romania,72935
15799,Gallagher Lennon,561,Right,"168cm / 5'6""",Northern Ireland,278618
15800,Khaimin Lhungdim,529,Right,"173cm / 5'8""",India,275682
15801,Liu Chaoyang,366,Right,"185cm / 6'1""",China PR,247720
15802,Paris Lock,640,Right,"175cm / 5'9""",England,277414
15803,Samuel James Lyngdoh Kynshi,529,Right,"176cm / 5'9""",India,276985
